,lat,lng,datetime,month
30321,39.9075,116.3972,2022-02-11 21:03:04,2
30322,24.4798,118.0819,2022-02-11 21:10:34,2
30323,23.7104,90.4074,2022-02-11 21:14:47,2
30324,10.823,106.6296,2022-02-11 21:21:39,2
30325,49.8931,13.3829,2022-02-11 21:21:45,2
30326,23.1167,113.25,2022-02-11 21:25:20,2
30327,39.9075,116.3972,2022-02-11 21:27:37,2
30328,22.2783,114.1747,2022-02-11 22:13:24,2
30329,40.7143,-74.0,2022-02-11 22:20:29,2
30330,42.8865,-78.0,2022-02-11 22:22:08,2
30331,23.1167,113.25,2022-02-11 22:27:24,2
30332,34.2583,108.9286,2022-02-11 22:29:00,2
30333,55.7522,37.6156,2022-02-11 23:43:04,2
30334,46.2022,6.1457,2022-02-11 23:54:22,2
30335,41.3126,-81.0,2022-02-11 23:58:34,2
30336,37.3483,-121.0,2022-02-12 00:27:43,2
30337,36.4561,10.7376,2022-02-12 00:30:24,2
30338,26.0771,119.2915,2022-02-12 00:32:14,2
30339,22.5455,114.0683,2022-02-12 00:36:16,2
30340,22.2783,114.1747,2022-02-12 00:36:35,2
30341,35.6895,139.6917,2022-02-12 00:42:26,2
30342,1.3215,103.6957,2022-02-12 00:50:50,2
30343,39.0437,-77.0,2022-02-12 01:03:25,2
30344,31.2222,121.4581,2022-02-12 01:06:01,2
30345,35.6895,139.6917,2022-02-12 01:08:07,2
30346,1.3215,103.6957,2022-02-12 01:08:46,2
30347,43.7001,-79.0,2022-02-12 01:09:11,2
30348,40.8043,-74.0,2022-02-12 01:14:48,2
30349,50.1155,8.6842,2022-02-12 01:15:51,2
30350,13.754,100.5014,2022-02-12 01:16:03,2
30351,22.2783,114.1747,2022-02-12 01:20:31,2
30352,25.7629,-80.0,2022-02-12 01:57:31,2
30353,42.1115,14.7065,2022-02-12 02:20:55,2
30354,22.2783,114.1747,2022-02-12 02:21:52,2
30355,41.2647,69.2163,2022-02-12 02:23:33,2
30356,39.9075,116.3972,2022-02-12 02:24:49,2
30357,33.4923,73.048,2022-02-12 02:26:29,2
30358,19.4436,-99.0,2022-02-12 02:28:20,2
30359,50.1025,8.6299,2022-02-12 02:41:37,2
30360,36.0811,-115.0,2022-02-12 02:42:06,2
30361,50.9787,11.0328,2022-02-12 02:45:58,2
30362,37.41,127.2572,2022-02-12 02:50:09,2
30363,40.8043,-74.0,2022-02-12 02:51:55,2
30364,35.6895,139.6917,2022-02-12 02:54:50,2
30365,50.1025,8.6299,2022-02-12 02:55:00,2
30366,19.4285,-99.0,2022-02-12 02:55:57,2
30367,16.0678,108.2208,2022-02-12 04:02:33,2
30368,16.0678,108.2208,2022-02-12 04:02:34,2
30369,16.0678,108.2208,2022-02-12 04:03:25,2
30370,23.1167,113.25,2022-02-12 04:20:35,2
30371,10.823,106.6296,2022-02-12 05:23:09,2
30372,22.5455,114.0683,2022-02-12 05:25:42,2
30373,34.0559,-118.0,2022-02-12 05:30:04,2
30374,22.9908,120.2133,2022-02-12 05:43:21,2
30375,40.7402,-73.0,2022-02-12 05:43:54,2
30376,37.1811,33.215,2022-02-12 05:50:06,2
30377,61.0042,69.0019,2022-02-12 05:58:16,2
30378,36.6676,-78.0,2022-02-12 06:00:40,2
30379,32.6657,-16.0,2022-02-12 06:02:29,2
30380,39.9075,116.3972,2022-02-12 06:03:10,2
30381,41.0859,14.2767,2022-02-12 06:11:58,2
30382,39.9075,116.3972,2022-02-12 06:17:44,2
30383,40.7402,-73.0,2022-02-12 06:30:24,2
30384,39.9075,116.3972,2022-02-12 06:36:38,2
30385,22.2783,114.1747,2022-02-12 06:37:19,2
30386,39.9075,116.3972,2022-02-12 06:37:44,2
30387,10.823,106.6296,2022-02-12 06:39:25,2
30388,22.2783,114.1747,2022-02-12 07:42:32,2
30389,22.3397,87.325,2022-02-12 07:43:53,2
30390,37.3893,-122.0,2022-02-12 07:47:59,2
30391,33.4484,-112.0,2022-02-12 07:48:21,2
30392,32.7831,-96.0,2022-02-12 07:49:44,2
30393,35.7908,-78.0,2022-02-12 08:41:36,2
30394,13.2257,77.575,2022-02-12 09:01:23,2
30395,36.819,10.1658,2022-02-12 09:04:32,2
30396,21.8823,-102.0,2022-02-12 09:04:58,2
30397,32.0303,120.8747,2022-02-12 09:13:08,2
30398,50.1025,8.6299,2022-02-12 09:20:36,2
30399,40.8344,-74.0,2022-02-12 09:36:25,2
30400,57.7072,11.9668,2022-02-12 09:55:16,2
30401,50.1025,8.6299,2022-02-12 10:02:26,2
30402,45.4661,16.3783,2022-02-12 10:30:14,2
30403,23.1167,113.25,2022-02-12 10:31:19,2
30404,22.2783,114.1747,2022-02-12 10:33:55,2
30405,22.2783,114.1747,2022-02-12 10:36:13,2
30406,13.2257,77.575,2022-02-12 10:38:34,2
30407,39.9075,116.3972,2022-02-12 10:39:38,2
30408,59.9386,30.3141,2022-02-12 10:42:51,2
30409,40.7143,-74.0,2022-02-12 10:44:20,2
30410,42.6975,23.3241,2022-02-12 10:46:33,2
30411,47.2343,-119.0,2022-02-12 10:48:02,2
30412,52.363,4.8924,2022-02-12 10:48:37,2
30413,4.8133,-75.0,2022-02-12 10:55:52,2
30414,59.9386,30.3141,2022-02-12 10:56:05,2
30415,34.0522,-118.0,2022-02-12 10:59:18,2
30416,51.5085,0.0,2022-02-12 11:20:34,2
30417,30.466,30.932,2022-02-12 11:21:47,2
30418,51.3746,0.0979,2022-02-12 11:33:34,2
30419,37.566,126.9784,2022-02-12 11:47:31,2
30420,22.5455,114.0683,2022-02-12 11:53:48,2
30421,52.374,4.8897,2022-02-12 11:59:34,2
30422,25.0389,102.7183,2022-02-12 12:00:50,2
30423,31.2222,121.4581,2022-02-12 12:20:10,2
30424,40.7143,-74.0,2022-02-12 12:20:43,2
30425,14.0818,-87.0,2022-02-12 12:38:51,2
30426,22.2783,114.1747,2022-02-12 12:39:09,2
30427,52.374,4.8897,2022-02-12 12:48:51,2
30428,49.6768,12.1561,2022-02-12 12:51:00,2
30429,37.6066,126.7116,2022-02-12 12:51:11,2
30430,31.2222,121.4581,2022-02-12 12:59:22,2
30431,37.563,-122.0,2022-02-12 13:08:02,2
30432,5.3163,100.281,2022-02-12 13:21:51,2
30433,39.9075,116.3972,2022-02-12 13:23:26,2
30434,45.3787,11.8468,2022-02-12 13:45:47,2
30435,1.3215,103.6957,2022-02-12 13:46:47,2
30436,37.3893,-122.0,2022-02-12 13:47:58,2
30437,22.2783,114.1747,2022-02-12 13:48:04,2
30438,30.7522,120.75,2022-02-12 14:30:59,2
30439,48.8534,2.3488,2022-02-12 14:32:43,2
30440,45.8399,-119.0,2022-02-12 14:46:31,2
30441,37.3893,-122.0,2022-02-12 15:21:30,2
30442,14.5272,121.0422,2022-02-12 15:26:41,2
30443,52.374,4.8897,2022-02-12 15:44:50,2
30444,39.9075,116.3972,2022-02-12 15:48:36,2
30445,37.3924,-121.0,2022-02-12 16:06:13,2
30446,51.2217,6.7762,2022-02-12 16:10:57,2
30447,39.9075,116.3972,2022-02-12 16:27:14,2
30448,39.9075,116.3972,2022-02-12 16:37:34,2
30449,37.3058,-78.0,2022-02-12 16:40:08,2
30450,41.9719,-87.0,2022-02-12 16:41:12,2
30451,43.9092,12.9164,2022-02-12 16:49:08,2
30452,40.8043,-74.0,2022-02-12 16:58:48,2
30453,39.9075,116.3972,2022-02-12 17:01:38,2
30454,40.8344,-74.0,2022-02-12 17:01:45,2
30455,39.9075,116.3972,2022-02-12 17:21:39,2
30456,31.2222,121.4581,2022-02-12 17:56:24,2
30457,23.1167,113.25,2022-02-12 17:56:31,2
30458,39.9075,116.3972,2022-02-12 18:01:08,2
30459,25.7648,-100.0,2022-02-12 18:03:41,2
30460,55.7522,37.6156,2022-02-12 19:09:40,2
30461,40.8344,-74.0,2022-02-12 19:14:26,2
30462,35.8736,129.1906,2022-02-12 19:15:09,2
30463,1.3215,103.6957,2022-02-12 19:26:14,2
30464,39.9075,116.3972,2022-02-12 19:29:10,2
30465,40.8043,-74.0,2022-02-12 19:30:14,2
30466,37.566,126.9784,2022-02-12 19:43:00,2
30467,52.0075,0.0,2022-02-12 20:01:37,2
30468,28.6453,77.2128,2022-02-12 20:02:15,2
30469,43.25,76.9167,2022-02-12 20:02:20,2
30470,31.3041,120.5954,2022-02-12 20:13:58,2
30471,22.2783,114.1747,2022-02-12 20:16:16,2
30472,51.5085,0.0,2022-02-12 20:23:51,2
30473,49.2803,11.4628,2022-02-12 20:24:28,2
30474,1.3215,103.6957,2022-02-12 20:30:08,2
30475,51.1658,10.4216,2022-02-12 20:31:47,2
30476,23.1167,113.25,2022-02-12 20:33:30,2
30477,40.8043,-74.0,2022-02-12 20:35:41,2
30478,37.3058,-78.0,2022-02-12 20:37:46,2
30479,56.4756,43.5381,2022-02-12 20:40:38,2
30480,34.6392,-120.0,2022-02-12 20:47:05,2
30481,40.8344,-74.0,2022-02-12 20:47:09,2
30482,22.5455,114.0683,2022-02-12 20:48:12,2
30483,22.5455,114.0683,2022-02-12 20:48:34,2
30484,41.9463,-87.0,2022-02-12 20:48:46,2
30485,40.8344,-74.0,2022-02-12 20:50:18,2
30486,31.2222,121.4581,2022-02-12 20:51:17,2
30487,34.0522,-118.0,2022-02-12 20:52:51,2
30488,16.0678,108.2208,2022-02-12 21:05:36,2
30489,16.0678,108.2208,2022-02-12 21:05:42,2
30490,16.0678,108.2208,2022-02-12 21:06:08,2
30491,16.0678,108.2208,2022-02-12 21:06:46,2
30492,37.566,126.9784,2022-02-12 21:07:52,2
30493,16.0678,108.2208,2022-02-12 21:15:38,2
30494,16.0678,108.2208,2022-02-12 21:15:44,2
30495,21.0245,105.8412,2022-02-12 21:16:04,2
30496,16.0678,108.2208,2022-02-12 21:16:52,2
30497,37.566,126.9784,2022-02-12 21:21:08,2
30498,40.8344,-74.0,2022-02-12 21:26:00,2
30499,1.3215,103.6957,2022-02-12 21:29:09,2
30500,37.566,126.9784,2022-02-12 21:41:14,2
30501,51.5085,0.0,2022-02-12 21:45:49,2
30502,13.2257,77.575,2022-02-12 21:47:38,2
30503,13.2257,77.575,2022-02-12 21:47:50,2
30504,50.4547,30.5238,2022-02-12 21:52:04,2
30505,50.9865,2.1281,2022-02-12 22:01:04,2
30506,40.8043,-74.0,2022-02-12 22:05:56,2
30507,22.2783,114.1747,2022-02-12 22:06:36,2
30508,39.9075,116.3972,2022-02-12 22:06:44,2
30509,35.6823,139.7198,2022-02-12 22:07:40,2
30510,40.8344,-74.0,2022-02-12 22:07:53,2
30511,1.2897,103.8501,2022-02-12 22:16:53,2
30512,1.3215,103.6957,2022-02-12 22:23:37,2
30513,1.3215,103.6957,2022-02-12 22:31:21,2
30514,52.374,4.8897,2022-02-12 22:32:40,2
30515,50.8505,4.3488,2022-02-12 22:39:25,2
30516,40.919,110.3831,2022-02-12 22:42:00,2
30517,39.9075,116.3972,2022-02-12 22:44:08,2
30518,36.3491,127.3849,2022-02-12 22:44:39,2
30519,45.7485,4.8467,2022-02-12 22:48:30,2
30520,55.0415,82.9346,2022-02-12 22:59:00,2
30521,37.2956,126.9208,2022-02-12 22:59:27,2
30522,31.2222,121.4581,2022-02-12 22:59:29,2
30523,47.6496,-117.0,2022-02-12 23:00:22,2
30524,51.5085,0.0,2022-02-12 23:11:12,2
30525,60.354,24.9794,2022-02-12 23:20:17,2
30526,40.7143,-74.0,2022-02-12 23:36:00,2
30527,52.2978,104.2964,2022-02-12 23:51:08,2
30528,23.2547,77.4029,2022-02-12 23:52:20,2
30529,1.3215,103.6957,2022-02-12 23:53:01,2
30530,26.0771,119.2915,2022-02-13 00:17:04,2
30531,39.9075,116.3972,2022-02-13 00:26:50,2
30532,41.2619,-95.0,2022-02-13 00:28:17,2
30533,22.2783,114.1747,2022-02-13 00:29:21,2
30534,51.4088,0.0,2022-02-13 00:30:33,2
30535,39.9075,116.3972,2022-02-13 00:32:31,2
30536,31.2222,121.4581,2022-02-13 00:33:12,2
30537,39.9075,116.3972,2022-02-13 00:33:26,2
30538,38.9122,121.6022,2022-02-13 00:33:40,2
30539,37.3476,-121.0,2022-02-13 00:34:20,2
30540,56.3287,44.002,2022-02-13 00:55:38,2
30541,19.0728,72.8826,2022-02-13 00:57:48,2
30542,52.374,4.8897,2022-02-13 00:58:53,2
30543,41.35,2.0833,2022-02-13 01:02:55,2
30544,5.327,100.2735,2022-02-13 01:12:07,2
30545,40.8043,-74.0,2022-02-13 01:18:59,2
30546,47.6062,-122.0,2022-02-13 01:43:48,2
30547,39.9075,116.3972,2022-02-13 01:50:38,2
30548,56.946,24.1059,2022-02-13 01:59:43,2
30549,51.5085,0.0,2022-02-13 02:06:37,2
30550,59.9386,30.3141,2022-02-13 02:08:14,2
30551,50.1025,8.6299,2022-02-13 02:15:55,2
30552,31.2222,121.4581,2022-02-13 02:22:44,2
30553,43.0457,1.6281,2022-02-13 02:31:46,2
30554,52.374,4.8897,2022-02-13 02:38:38,2
30555,22.2783,114.1747,2022-02-13 02:42:04,2
30556,13.2257,77.575,2022-02-13 02:43:27,2
30557,32.8546,-79.0,2022-02-13 02:44:27,2
30558,22.2783,114.1747,2022-02-13 02:44:29,2
30559,51.2217,6.7762,2022-02-13 02:44:31,2
30560,31.2222,121.4581,2022-02-13 02:46:08,2
30561,31.2222,121.4581,2022-02-13 02:46:20,2
30562,40.8043,-74.0,2022-02-13 02:47:40,2
30563,45.4299,10.9844,2022-02-13 02:47:43,2
30564,1.3215,103.6957,2022-02-13 02:49:55,2
30565,43.6329,6.9991,2022-02-13 02:54:26,2
30566,51.1854,6.4417,2022-02-13 03:03:15,2
30567,39.0095,-98.0,2022-02-13 03:09:53,2
30568,37.566,126.9784,2022-02-13 03:31:17,2
30569,37.3924,-121.0,2022-02-13 03:46:00,2
30570,39.9075,116.3972,2022-02-13 03:46:52,2
30571,25.3167,83.0104,2022-02-13 03:46:59,2
30572,37.566,126.9784,2022-02-13 03:54:47,2
30573,22.2783,114.1747,2022-02-13 03:57:29,2
30574,37.566,126.9784,2022-02-13 03:59:30,2
30575,14.6937,-17.0,2022-02-13 04:20:20,2
30576,13.754,100.5014,2022-02-13 04:41:18,2
30577,39.9075,116.3972,2022-02-13 04:41:32,2
30578,39.9075,116.3972,2022-02-13 04:41:46,2
30579,35.6895,139.6917,2022-02-13 04:48:20,2
30580,1.3215,103.6957,2022-02-13 04:49:08,2
30581,39.9075,116.3972,2022-02-13 04:50:19,2
30582,36.3491,127.3849,2022-02-13 05:36:41,2
30583,22.2783,114.1747,2022-02-13 05:38:38,2
30584,41.2534,-76.0,2022-02-13 06:30:29,2
30585,22.2783,114.1747,2022-02-13 06:48:16,2
30586,31.2222,121.4581,2022-02-13 06:51:26,2
30587,31.2222,121.4581,2022-02-13 06:54:11,2
30588,48.0741,18.9495,2022-02-13 07:09:52,2
30589,28.58,77.33,2022-02-13 07:10:12,2
30590,1.3215,103.6957,2022-02-13 07:10:53,2
30591,37.7309,-122.0,2022-02-13 07:12:17,2
30592,1.3215,103.6957,2022-02-13 07:12:25,2
30593,37.566,126.9784,2022-02-13 07:14:34,2
30594,23.1167,113.25,2022-02-13 07:15:47,2
30595,50.1025,8.6299,2022-02-13 07:21:44,2
30596,31.2222,121.4581,2022-02-13 07:23:20,2
30597,49.443,7.7716,2022-02-13 07:26:07,2
30598,1.2897,103.8501,2022-02-13 07:45:35,2
30599,50.1025,8.6299,2022-02-13 07:48:31,2
30600,31.2222,121.4581,2022-02-13 07:49:17,2
30601,50.1025,8.6299,2022-02-13 07:59:55,2
30602,51.1658,10.4216,2022-02-13 08:00:53,2
30603,52.374,4.8897,2022-02-13 08:03:51,2
30604,64.1476,-21.0,2022-02-13 08:03:52,2
30605,30.2936,120.1614,2022-02-13 08:17:28,2
30606,51.2405,6.1838,2022-02-13 08:31:49,2
30607,35.6944,51.4215,2022-02-13 08:33:10,2
30608,44.4834,-80.0,2022-02-13 08:44:03,2
30609,50.1025,8.6299,2022-02-13 08:45:28,2
30610,45.8144,15.978,2022-02-13 08:47:20,2
30611,50.8438,16.4886,2022-02-13 09:03:12,2
30612,36.175,-115.0,2022-02-13 09:04:06,2
30613,45.7618,4.8369,2022-02-13 09:06:21,2
30614,22.5455,114.0683,2022-02-13 09:35:37,2
30615,37.566,126.9784,2022-02-13 09:35:49,2
30616,22.2783,114.1747,2022-02-13 09:38:13,2
30617,56.3333,36.7333,2022-02-13 09:45:34,2
30618,32.6525,51.6746,2022-02-13 09:52:42,2
30619,22.2783,114.1747,2022-02-13 09:55:47,2
30620,39.1422,117.1767,2022-02-13 10:15:53,2
30621,51.2217,6.7762,2022-02-13 10:22:52,2
30622,4.8133,-75.0,2022-02-13 10:44:13,2
30623,12.8991,80.169,2022-02-13 10:44:23,2
30624,1.2136,-77.0,2022-02-13 10:50:42,2
30625,50.088,14.4208,2022-02-13 10:51:25,2
30626,40.8043,-74.0,2022-02-13 10:58:15,2
30627,42.5466,-6.0,2022-02-13 11:00:33,2
30628,40.8043,-74.0,2022-02-13 11:02:25,2
30629,45.5376,9.927,2022-02-13 11:02:49,2
30630,43.4415,-5.0,2022-02-13 11:02:59,2
30631,22.2006,113.5461,2022-02-13 11:03:39,2
30632,13.2257,77.575,2022-02-13 11:03:46,2
30633,11.0055,76.9661,2022-02-13 11:03:52,2
30634,39.9075,116.3972,2022-02-13 11:04:40,2
30635,35.6895,139.6917,2022-02-13 11:04:44,2
30636,40.8344,-74.0,2022-02-13 11:06:38,2
30637,51.5085,0.0,2022-02-13 11:07:02,2
30638,52.0075,0.0,2022-02-13 11:07:27,2
30639,1.3215,103.6957,2022-02-13 11:07:41,2
30640,4.6926,-74.0,2022-02-13 11:30:32,2
30641,50.0614,19.9366,2022-02-13 11:30:53,2
30642,39.9075,116.3972,2022-02-13 11:36:58,2
30643,22.5455,114.0683,2022-02-13 12:26:37,2
30644,34.0522,-118.0,2022-02-13 12:34:02,2
30645,23.1167,113.25,2022-02-13 13:23:26,2
30646,1.3215,103.6957,2022-02-13 13:23:40,2
30647,40.8043,-74.0,2022-02-13 13:27:50,2
30648,53.9,27.5667,2022-02-13 13:29:07,2
30649,30.2936,120.1614,2022-02-13 13:50:59,2
30650,13.2257,77.575,2022-02-13 13:51:58,2
30651,24.4798,118.0819,2022-02-13 13:52:04,2
30652,1.3215,103.6957,2022-02-13 14:14:22,2
30653,31.2222,121.4581,2022-02-13 14:26:41,2
30654,22.5455,114.0683,2022-02-13 14:29:54,2
30655,22.5455,114.0683,2022-02-13 14:37:47,2
30656,37.563,-122.0,2022-02-13 14:40:32,2
30657,48.8534,2.3488,2022-02-13 14:40:32,2
30658,22.2783,114.1747,2022-02-13 14:56:03,2
30659,37.3483,-121.0,2022-02-13 15:26:11,2
30660,31.3041,120.5954,2022-02-13 15:28:51,2
30661,1.3215,103.6957,2022-02-13 15:41:42,2
30662,26.0771,119.2915,2022-02-13 15:43:30,2
30663,39.9075,116.3972,2022-02-13 15:44:01,2
30664,23.1167,113.25,2022-02-13 15:47:02,2
30665,22.2783,114.1747,2022-02-13 15:48:41,2
30666,22.2783,114.1747,2022-02-13 15:51:05,2
30667,22.5455,114.0683,2022-02-13 15:51:09,2
30668,58.0105,56.2502,2022-02-13 15:52:02,2
30669,39.9075,116.3972,2022-02-13 15:54:35,2
30670,1.3215,103.6957,2022-02-13 15:59:24,2
30671,22.5455,114.0683,2022-02-13 16:00:32,2
30672,22.5626,88.363,2022-02-13 16:01:22,2
30673,39.9075,116.3972,2022-02-13 16:07:27,2
30674,52.5244,13.4105,2022-02-13 16:25:20,2
30675,37.7309,-122.0,2022-02-13 16:48:56,2
30676,40.8125,0.5216,2022-02-13 16:51:17,2
30677,3.1412,101.6865,2022-02-13 16:51:59,2
30678,1.3215,103.6957,2022-02-13 16:52:45,2
30679,51.2217,6.7762,2022-02-13 17:41:39,2
30680,22.3302,114.1595,2022-02-13 17:43:24,2
30681,50.9333,6.95,2022-02-13 17:47:42,2
30682,39.9075,116.3972,2022-02-13 17:47:44,2
30683,22.5455,114.0683,2022-02-13 17:53:01,2
30684,35.7167,140.2333,2022-02-13 18:04:33,2
30685,52.374,4.8897,2022-02-13 18:07:22,2
30686,1.3215,103.6957,2022-02-13 18:28:26,2
30687,39.9075,116.3972,2022-02-13 19:00:28,2
30688,31.2222,121.4581,2022-02-13 19:00:50,2
30689,39.9075,116.3972,2022-02-13 19:02:10,2
30690,39.7167,140.1167,2022-02-13 19:05:07,2
30691,10.823,106.6296,2022-02-13 19:11:49,2
30692,22.5455,114.0683,2022-02-13 19:13:21,2
30693,56.4756,43.5381,2022-02-13 19:13:37,2
30694,40.8344,-74.0,2022-02-13 19:13:45,2
30695,37.3483,-121.0,2022-02-13 19:13:57,2
30696,13.0878,80.2785,2022-02-13 19:14:41,2
30697,22.5455,114.0683,2022-02-13 19:15:46,2
30698,48.8534,2.3488,2022-02-13 19:16:24,2
30699,50.1025,8.6299,2022-02-13 19:16:56,2
30700,55.7522,37.6156,2022-02-13 19:22:56,2
30701,39.9075,116.3972,2022-02-13 19:31:43,2
30702,39.9075,116.3972,2022-02-13 19:31:59,2
30703,30.2832,57.0788,2022-02-13 19:33:25,2
30704,47.4984,19.0404,2022-02-13 19:38:56,2
30705,22.2783,114.1747,2022-02-13 19:39:54,2
30706,39.9075,116.3972,2022-02-13 19:46:30,2
30707,22.2783,114.1747,2022-02-13 19:47:27,2
30708,14.6488,121.0509,2022-02-13 19:49:08,2
30709,48.8534,2.3488,2022-02-13 19:49:08,2
30710,25.6751,-100.0,2022-02-13 19:49:30,2
30711,22.2783,114.1747,2022-02-13 19:49:48,2
30712,39.9075,116.3972,2022-02-13 19:51:55,2
30713,40.8043,-74.0,2022-02-13 20:05:01,2
30714,36.0649,120.3804,2022-02-13 20:05:37,2
30715,50.1025,8.6299,2022-02-13 20:07:38,2
30716,36.0811,-115.0,2022-02-13 20:15:15,2
30717,34.0522,-118.0,2022-02-13 20:40:19,2
30718,39.9075,116.3972,2022-02-13 20:59:46,2
30719,18.3419,-64.0,2022-02-13 21:07:42,2
30720,31.2222,121.4581,2022-02-13 21:18:14,2
30721,51.5085,0.0,2022-02-13 21:24:06,2
30722,50.1025,8.6299,2022-02-13 21:24:22,2
30723,6.2518,-75.0,2022-02-13 21:24:33,2
30724,39.9075,116.3972,2022-02-13 21:24:49,2
30725,31.2222,121.4581,2022-02-13 21:25:29,2
30726,31.2222,121.4581,2022-02-13 21:26:24,2
30727,53.2007,45.0046,2022-02-13 21:26:51,2
30728,33.5097,126.5219,2022-02-13 21:27:36,2
30729,22.2783,114.1747,2022-02-13 21:28:53,2
30730,37.3924,-121.0,2022-02-13 21:38:41,2
30731,37.3893,-122.0,2022-02-13 21:39:02,2
30732,39.9075,116.3972,2022-02-13 21:41:26,2
30733,40.0334,-83.0,2022-02-13 21:43:30,2
30734,52.6031,39.5708,2022-02-13 21:56:46,2
30735,1.2897,103.8501,2022-02-13 21:57:10,2
30736,1.3215,103.6957,2022-02-13 22:00:06,2
30737,59.9127,10.7461,2022-02-13 22:53:11,2
30738,9.9399,76.2602,2022-02-13 23:01:04,2
30739,40.8344,-74.0,2022-02-13 23:01:26,2
30740,31.2222,121.4581,2022-02-13 23:01:27,2
30741,23.1167,113.25,2022-02-13 23:02:27,2
30742,33.749,-84.0,2022-02-13 23:02:51,2
30743,52.374,4.8897,2022-02-13 23:03:31,2
30744,1.3215,103.6957,2022-02-13 23:04:40,2
30745,31.2222,121.4581,2022-02-13 23:07:13,2
30746,32.0809,34.7806,2022-02-13 23:16:57,2
30747,22.5455,114.0683,2022-02-13 23:32:11,2
30748,10.823,106.6296,2022-02-13 23:37:39,2
30749,39.9075,116.3972,2022-02-13 23:49:05,2
30750,22.5626,88.363,2022-02-13 23:51:37,2
30751,37.7309,-122.0,2022-02-14 00:18:57,2
30752,37.3058,-78.0,2022-02-14 00:30:05,2
30753,37.7309,-122.0,2022-02-14 00:33:39,2
30754,39.9075,116.3972,2022-02-14 00:44:18,2
30755,37.7309,-122.0,2022-02-14 00:55:02,2
30756,30.2936,120.1614,2022-02-14 00:56:00,2
30757,52.374,4.8897,2022-02-14 01:09:07,2
30758,34.0584,-117.0,2022-02-14 01:34:50,2
30759,52.5244,13.4105,2022-02-14 01:35:25,2
30760,59.9386,30.3141,2022-02-14 02:24:42,2
30761,31.2222,121.4581,2022-02-14 02:45:17,2
30762,37.3893,-122.0,2022-02-14 02:46:40,2
30763,47.2343,-119.0,2022-02-14 02:48:51,2
30764,51.9942,4.2097,2022-02-14 02:56:58,2
30765,40.8043,-74.0,2022-02-14 02:59:43,2
30766,37.7309,-122.0,2022-02-14 02:59:49,2
30767,42.3028,-85.0,2022-02-14 03:02:11,2
30768,22.2783,114.1747,2022-02-14 03:49:50,2
30769,31.2222,121.4581,2022-02-14 04:44:19,2
30770,40.0334,-83.0,2022-02-14 04:57:18,2
30771,31.2222,121.4581,2022-02-14 05:14:54,2
30772,55.752,37.615,2022-02-14 05:18:28,2
30773,30.2936,120.1614,2022-02-14 05:19:48,2
30774,51.2205,4.4003,2022-02-14 05:42:29,2
30775,36.175,-115.0,2022-02-14 05:46:57,2
30776,37.6553,12.5899,2022-02-14 06:30:55,2
30777,39.9075,116.3972,2022-02-14 06:36:50,2
30778,39.9075,116.3972,2022-02-14 06:36:50,2
30779,40.8043,-74.0,2022-02-14 06:45:52,2
30780,1.3215,103.6957,2022-02-14 06:49:32,2
30781,37.3893,-122.0,2022-02-14 06:49:36,2
30782,40.8043,-74.0,2022-02-14 07:05:17,2
30783,37.566,126.9784,2022-02-14 07:06:35,2
30784,50.4779,12.3713,2022-02-14 07:08:02,2
30785,13.2257,77.575,2022-02-14 07:09:04,2
30786,33.9631,-118.0,2022-02-14 07:21:27,2
30787,22.2783,114.1747,2022-02-14 07:27:56,2
30788,39.9075,116.3972,2022-02-14 07:28:51,2
30789,39.9075,116.3972,2022-02-14 07:30:14,2
30790,50.1025,8.6299,2022-02-14 07:30:35,2
30791,33.5883,-7.0,2022-02-14 07:31:09,2
30792,56.1783,34.2664,2022-02-14 07:34:55,2
30793,22.2783,114.1747,2022-02-14 07:41:27,2
30794,22.5455,114.0683,2022-02-14 07:53:16,2
30795,52.5244,13.4105,2022-02-14 07:53:25,2
30796,22.2783,114.1747,2022-02-14 07:53:54,2
30797,37.3483,-121.0,2022-02-14 07:53:56,2
30798,37.3924,-121.0,2022-02-14 08:25:45,2
30799,50.1025,8.6299,2022-02-14 08:29:07,2
30800,39.9075,116.3972,2022-02-14 08:53:43,2
30801,39.9075,116.3972,2022-02-14 08:54:28,2
30802,53.9,27.5667,2022-02-14 08:55:18,2
30803,51.5085,0.0,2022-02-14 08:57:13,2
30804,19.0728,72.8826,2022-02-14 09:01:45,2
30805,36.6676,-78.0,2022-02-14 09:29:16,2
30806,32.2211,35.2544,2022-02-14 09:30:23,2
30807,35.384,129.0198,2022-02-14 09:32:18,2
30808,14.5942,78.5363,2022-02-14 09:41:26,2
30809,34.0522,-118.0,2022-02-14 10:03:10,2
30810,30.2936,120.1614,2022-02-14 10:05:43,2
30811,31.2222,121.4581,2022-02-14 10:16:30,2
30812,30.7522,120.75,2022-02-14 10:18:18,2
30813,37.566,126.9784,2022-02-14 10:21:56,2
30814,49.443,7.7716,2022-02-14 10:24:57,2
30815,39.9075,116.3972,2022-02-14 10:29:46,2
30816,39.9075,116.3972,2022-02-14 10:31:56,2
30817,39.9075,116.3972,2022-02-14 10:39:57,2
30818,40.8344,-74.0,2022-02-14 10:51:18,2
30819,51.5085,0.0,2022-02-14 10:55:15,2
30820,51.2217,6.7762,2022-02-14 11:09:24,2
30821,39.9075,116.3972,2022-02-14 12:07:47,2
30822,22.5455,114.0683,2022-02-14 12:10:08,2
30823,50.1025,8.6299,2022-02-14 12:13:29,2
